Unnamed: 0,project_id,property_type,sqft,zip,region,has_wood_frame,has_vert_wood_frame,has_horz_wood_frame,wf_vertconst,wf_horzconst,has_concrete,has_glu,num_floors,num_tenants,age,property_type_encoded
1396,370230,Retail,88,53222.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping"", ""Open-web steel joists with steel decking""]",1,0,1.0,20.0,,3
1397,459281,Retail,12133,53051.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1398,395635,Retail,19519,95334.0,2,1,0,1,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",1,0,1.0,1.0,,3
1399,406314,Retail,2835,53221.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1400,454925,Retail,25300,38104.0,3,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1401,456335,Retail,7056,68776.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1402,379935,Retail,22,44131.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,5.0,,3
1403,456897,Retail,55589,11797.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1407,390047,Retail,64,1440.0,1,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,1.0,1.0,,3
1408,368366,Retail,22433,75402.0,4,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1409,588518,Retail,3422,30071.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,18.0,3
1410,588939,Retail,10688,48601.0,2,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1411,586985,Retail,2596,96028.0,2,1,1,0,"[""Cast-in-place concrete"", ""Wood-framed""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1412,588113,Retail,17272,92211.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,1.0,1.0,15.0,3
1413,465475,Retail,24000,56164.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,2.0,,3
1415,575157,Retail,10857,31503.0,3,0,0,0,"[""Steel-framed"", ""Pre-fab metal""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1416,586995,Retail,3496,95971.0,2,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking""]",0,0,2.0,1.0,42.0,3
1417,370369,Retail,35,97383.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,3
1419,428447,Retail,20,55426.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1.0,1.0,,3
1420,615694,Retail,6696,49441.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1421,591487,Retail,7195,60643.0,2,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,42.0,3
1422,463126,Retail,1434,29918.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1423,362493,Retail,17125,68776.0,2,1,0,1,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Wood-framing with wood decking"", ""Open-web steel joists with steel decking""]",1,0,1.0,7.0,,3
1424,433260,Retail,19,39465.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,,,3
1426,459302,Retail,44230,92154.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1427,428644,Retail,30,60089.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,7.0,,3
1428,464423,Retail,32275,77083.0,4,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,2.0,,3
1429,483624,Retail,7110,60505.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1430,449984,Retail,7400,19403.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1431,397116,Retail,3600,28052.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,3.0,,3
1432,359912,Retail,38,97128.0,2,1,0,1,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating"", ""Conventional wood frame and wood decking ""]",1,0,1.0,1.0,,3
1433,586726,Retail,9002,16102.0,1,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,0.0,3
1434,588423,Retail,11200,23502.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,3
1435,456868,Retail,10531,36875.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1436,210767,Retail,13,55369.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with steel framing""]","[""Open-web steel joists with steel decking"", ""Precast concrete with concrete decking""]",1,0,1.0,3.0,,3
1437,428495,Retail,2600,67749.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1438,380101,Retail,14236,30274.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking""]",1,0,1.0,1.0,,3
1439,574363,Retail,10450,97630.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing"", ""Light-gauge steel studs, CMU center core""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1440,463202,Retail,1500,28551.0,3,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1441,463115,Retail,3384,29809.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1442,317398,Retail,43,78750.0,4,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,2.0,1.0,,3
1443,423405,Retail,12,15701.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,5.0,,3
1444,431405,Retail,10,42629.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,,,3
1446,368707,Retail,15,6096.0,1,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1447,437196,Retail,44270,77003.0,4,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,2.0,,3
1448,508033,Retail,129044,30009.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,,,3
1450,581109,Retail,10201,32725.0,3,0,0,0,"[""Pre-fab metal""]","[""Steel-framed with steel decking""]",0,0,1.0,1.0,,3
1451,583493,Retail,64417,92399.0,2,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,32.0,3
1453,481634,Retail,64000,49022.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,2.0,,3
1456,564090,Retail,171251,30144.0,3,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,1.0,,3
1457,544764,Retail,10562,36105.0,3,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1459,439610,Retail,22,34956.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1.0,1.0,,3
1461,505463,Retail,10500,42029.0,3,0,0,0,"[""Precast concrete walls & columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1462,402344,Retail,2640,60614.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Cast-in-place concrete with concrete decking""]",1,0,2.0,1.0,,3
1463,437398,Retail,42000,79735.0,4,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1464,400640,Retail,63350,61614.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking""]",1,0,1.0,1.0,,3
1465,307566,Retail,20,80701.0,2,0,0,1,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Light-gauge steel and wood panel subflooring""]",1,0,2.0,1.0,,3
1466,490115,Retail,3019,45331.0,2,1,1,0,"[""Wood post-and-beam framing, wood stud framing""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1467,572277,Retail,10500,39465.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,,,3
1468,332109,Retail,12,60639.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing"", ""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1.0,1.0,,3
1469,530789,Retail,10500,36908.0,3,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,0.0,,3
1470,408750,Retail,47,28134.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1.0,1.0,,3
1471,473981,Retail,10357,70445.0,3,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1472,576252,Retail,10500,53061.0,2,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1473,573502,Retail,1792,85017.0,4,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Light-gauge steel and metal decking with concrete fill""]",1,0,1.0,1.0,,3
1474,564104,Retail,124959,66604.0,2,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,1.0,,3
1475,425672,Retail,13,49428.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1476,470823,Retail,3543,49849.0,2,1,1,0,"[""Wood-framed"", ""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1477,446840,Retail,10580,51566.0,2,0,0,0,"[""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1478,530791,Retail,10500,35466.0,3,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,0.0,,3
1479,530664,Retail,10500,75148.0,4,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,1.0,1.0,,3
1480,530787,Retail,10500,72947.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1481,349526,Retail,13,77379.0,4,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Open-web steel joists with steel decking""]",1,0,1.0,1.0,,3
1482,350705,Retail,15000,33137.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,1.0,,3
1483,359913,Retail,34,97302.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,2.0,,3
1484,299649,Retail,29,94513.0,2,1,0,1,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Wood plank-and-beam framing""]",1,0,1.0,,,3
1485,561410,Retail,13625,13027.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1487,318843,Retail,556,60712.0,2,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,88.0,,3
1488,508051,Retail,47524,70402.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,0.0,,3
1489,522698,Retail,33900,40243.0,3,0,0,0,"[""Pre-engineered steel structure""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,2.0,1.0,,3
1491,482663,Retail,10525,38774.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,,,3
1492,350708,Retail,15,33137.0,3,0,0,0,"[""Precast concrete wall panels, concrete columns, steel stud partition framing""]","[""Cast-in-place concrete with post tension concrete slabs""]",1,0,2.0,1.0,,3
1493,371211,Retail,71,76021.0,4,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,1.0,,3
1494,620752,Retail,10640,51458.0,2,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,1.0,3
1495,583565,Retail,25347,1104.0,1,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1497,588264,Retail,26424,47374.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,800.0,1.0,28.0,3
1498,377787,Retail,12,46260.0,2,1,1,1,"[""Conventional wood stud platform""]","[""Conventional wood frame and wood decking ""]",0,0,2.0,1.0,,3
1499,507964,Retail,126504,56101.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1500,547397,Retail,7450,34102.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1501,457567,Retail,3243,30263.0,3,1,1,1,"[""Conventional wood stud platform with isolated CMU""]","[""Conventional wood frame and wood decking ""]",1,0,2.0,1.0,,3
1502,357534,Retail,15,77090.0,4,0,0,0,"[""Precast concrete"", ""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,1.0,,3
1503,584628,Retail,10500,68862.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1504,584630,Retail,10500,57350.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1505,583496,Retail,8637,19808.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,35.0,3
1506,463369,Retail,7096,87105.0,4,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,4.0,,3
1507,480774,Retail,25865,20904.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1508,588418,Retail,11360,27530.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,23.0,3
1509,583497,Retail,11006,48439.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,27.0,3
1510,465477,Retail,10500,61546.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1512,575933,Retail,8000,28504.0,3,0,0,0,"[""Steel-framed"", ""Light-gauge steel""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1513,377171,Retail,15983,19153.0,1,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1514,462317,Retail,4530,87113.0,4,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1515,463199,Retail,2800,28560.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1516,394496,Retail,12,90045.0,2,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1517,468105,Retail,9100,78572.0,4,0,0,0,"[""Pre-fab metal""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1518,468138,Retail,11322,45331.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking""]",1,0,1.0,1.0,,3
1519,347199,Retail,44,77581.0,4,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,1.0,1.0,,3
1520,508002,Retail,55000,65301.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1521,620672,Retail,10640,44072.0,2,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,1.0,3
1522,583759,Retail,5500,39564.0,3,1,1,0,"[""Wood-framed""]","[""No upper floors present""]",0,0,1.0,1.0,8.0,3
1523,508028,Retail,8320,88201.0,4,0,0,0,"[""Light-gauge steel studs, CMU center core""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1524,363018,Retail,12,77864.0,4,1,0,1,"[""Steel-framed""]","[""Wood-framing with wood decking""]",0,0,1.0,1.0,,3
1525,615370,Retail,1340,75503.0,4,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1526,391508,Retail,17,94596.0,2,1,1,1,"[""Wood-framed"", ""Steel-framed"", ""Other"", ""brick masonry""]","[""Wood-framing with wood decking""]",0,0,2.0,2.0,,3
1527,404087,Retail,88296,20175.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1528,507891,Retail,6425,75146.0,4,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1529,508021,Retail,8000,27239.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1530,444258,Retail,12,92201.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,9.0,,3
1531,455055,Retail,55399,98391.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1532,379180,Retail,116,2703.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,3
1533,327982,Retail,2800,85032.0,4,1,1,1,"[""Conventional wood stud platform""]","[""Conventional wood frame and wood decking ""]",0,0,1.0,1.0,,3
1534,459039,Retail,10988,60639.0,2,1,1,0,"[""Cast-in-place concrete"", ""Concrete masonry unit load bearing walls with interior steel columns"", ""Wood-framed"", ""Steel-framed""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1536,507963,Retail,8047,77377.0,4,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1537,458625,Retail,10800,45506.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1538,460666,Retail,7565,89502.0,2,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking""]",0,0,2.0,17.0,,3
1539,612100,Retail,34465,48626.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,6.0,,3
1540,463203,Retail,3695,28526.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,2.0,,3
1542,589031,Retail,9804,28364.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1543,619090,Retail,24750,85349.0,4,1,0,1,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating"", ""Conventional wood frame and wood decking ""]",1,0,1.0,1.0,,3
1544,520829,Retail,10500,74053.0,4,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1545,448873,Retail,3400,7080.0,1,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1546,350730,Retail,33,33137.0,3,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""Cast-in-place concrete with post tension concrete slabs""]",1,0,2.0,4.0,,3
1547,611618,Retail,20052,49202.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1548,479229,Retail,61682,95610.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,2.0,,3
1549,490727,Retail,15029,26201.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1550,532742,Retail,10500,42256.0,3,0,0,0,"[""Precast concrete walls & columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1551,532741,Retail,10500,56342.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1552,584159,Retail,12300,18064.0,1,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,0.0,3
1554,529588,Retail,10500,50140.0,2,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1555,530650,Retail,10500,75143.0,4,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,1.0,1.0,,3
1556,470565,Retail,2250,81005.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1557,392636,Retail,8476,36867.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,11.0,,3
1558,586986,Retail,1364,95947.0,2,1,1,0,"[""Wood-framed""]","[""No upper floors present""]",0,0,1.0,1.0,39.0,3
1559,350112,Retail,10000,24333.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Cast-in-place concrete with concrete decking""]",1,0,1.0,1.0,,3
1561,561657,Retail,14850,97424.0,2,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1562,453922,Retail,152934,19702.0,1,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,2.0,,3
1563,419427,Retail,66,46237.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,12.0,,3
1564,394878,Retail,14,60563.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1565,522638,Retail,10578,72933.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1566,553774,Retail,10217,31036.0,3,0,1,0,"[""Conventional wood stud platform with isolated CMU""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1567,553775,Retail,10723,30240.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1568,529454,Retail,10500,36312.0,3,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1569,473586,Retail,8871,53406.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1570,450907,Retail,58130,63010.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1571,362517,Retail,5000,35633.0,3,0,0,0,"[""Cast-in-place concrete""]","[""Steel-framed with steel decking""]",1,0,1.0,11.0,,3
1572,507961,Retail,8064,77581.0,4,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing"", ""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1574,383778,Retail,66,28025.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,10.0,,3
1575,615392,Retail,1335,75503.0,4,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1577,551056,Retail,10500,42754.0,3,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1579,578968,Retail,2151,29073.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1580,465517,Retail,7200,77092.0,4,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Cast-in-place concrete with concrete decking""]",1,0,1.0,2.0,,3
1581,508008,Retail,104650,55123.0,2,0,0,0,"[""Precast concrete wall panels, concrete columns, steel stud partition framing"", ""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""Light-gauge steel and metal decking with concrete fill""]",1,0,1.0,1.0,,3
1582,492205,Retail,50065,84078.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,2.0,,3
1583,376634,Retail,12,36305.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1584,459275,Retail,31000,53226.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,5000.0,1.0,,3
1585,598631,Retail,10566,15904.0,1,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,1.0,3
1586,581514,Retail,12179,92346.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
