,project_id,property_type,sqft,zip,region,has_wood_frame,has_vert_wood_frame,has_horz_wood_frame,wf_vertconst,wf_horzconst,has_concrete,has_glu,num_floors,num_tenants,age
883,507896,Retail,19097,28107,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
884,329227,Retail,107160,02747,NE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating"", ""Light-gauge steel and metal decking with concrete fill""]",1,0,1,1,
885,368471,Retail,10,76856,SW,0,0,0,"[""Light-gauge steel studs, CMU center core""]","[""No upper floors present""]",1,0,One,One,
886,425409,Retail,13,77063,SW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2,One,
888,492186,Retail,50318,85122,SW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,single story with mezzanine ,1,
889,360568,Retail,53,66611,MW,1,0,1,"[""CMU load bearing walls, steel columns, steel stud partition framing"", ""CMU load-bearing exterior wall, concrete columns, steel stud partition framing"", ""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Cast-in-place concrete with concrete decking"", ""Wood plank-and-beam framing""]",1,0,One with partial basements,two of four; Crunch Fitness & Capp's Bike Shop,
890,350702,Retail,19,33137,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,Three,Three,
891,378460,Retail,5856,80923,W,1,1,0,"[""Wood post-and-beam framing, wood stud framing""]","[""No upper floors present""]",0,0,One,1,
892,397859,Retail,10,18505,NE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1,two,
893,570617,Retail,9070,81006,W,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,One,1,
894,381253,Retail,17205,40906,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""No upper floors present""]",1,0,One,One,
895,317414,Retail,38833,75035,SW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing"", ""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,Two,One,
896,457397,Retail,8000,66614,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,2,
897,402682,Retail,20,38134,SE,1,0,1,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Conventional wood frame and wood decking ""]",1,0,1 with mezzanine,1,
898,463204,Retail,3500,28501,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
899,400093,Retail,23,94117,W,1,0,1,"[""Cast-in-place concrete""]","[""Wood-framing with wood decking""]",1,0,One,One,
900,407161,Retail,10,44906,MW,1,0,1,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed"", ""Light-gauge steel""]","[""Wood-framing with wood decking""]",1,0,1 plus mezzanine,one,
904,378436,Retail,14,10940,NE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,One,one,
906,474574,Retail,7495,33634,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,one,1,
907,570435,Retail,3542,35957,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,1,
908,610838,Retail,63387,60630,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,1,12
909,614662,Retail,11715,60061,MW,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,One,1,
910,614111,Retail,12236,40160,SE,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,One,1,1
911,615010,Retail,10012,49442,MW,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,One,1,0
912,357895,Retail,35,81505,W,1,1,1,"[""Conventional steel framing, isolated CMU, steel stud partition framing"", ""Conventional wood stud platform with isolated CMU""]","[""Conventional wood frame and wood decking ""]",1,0,One (main building) and Two (south elevation add),One as currently configured,
914,356497,Retail,10,90291,W,1,0,1,"[""Other"", ""Retrofitted masonry bearing walls""]","[""Wood-framing with wood decking""]",0,0,Two,,
915,428737,Retail,44,29073,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1,10,
916,433443,Retail,23,28227,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,One (plus a mezzanine),Three,
917,336920,Retail,16,76133,SW,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1,One,
918,566515,Retail,16200,10547,NE,1,1,0,"[""Wood-framed"", ""Steel-framed""]","[""No upper floors present""]",0,0,Two,1,
919,529455,Retail,10500,39232,SE,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1,1,
920,317124,Retail,44049,37404,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,2,One,
922,600574,Retail,14735,40065,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,One story,1,17
924,445998,Retail,45,35040,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1,1,
925,473984,Retail,8500,70726,SE,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1,1,
927,509675,Retail,10500,72434,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
928,507967,Retail,130000,46368,MW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2,1,
929,343591,Retail,22,12065,NE,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,One,One,
930,481012,Retail,10500,75968,SW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
931,457758,Retail,10920,60560,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1,2,
932,417293,Retail,10208,95816,W,0,0,1,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Light-gauge steel and wood panel subflooring""]",1,0,1 and mezzanine,1,
933,459859,Retail,4032,28405,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
934,339172,Retail,34,91340,W,1,0,1,"[""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",0,0,three plus partial basement,,
935,369703,Retail,4500,20005,W,0,0,1,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Prefabricated wood trusses and plywood decking""]",1,0,One,One,
936,307564,Retail,12,80701,W,0,0,1,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Light-gauge steel and wood panel subflooring""]",1,0,Two,One,
937,385661,Retail,2500,48911,MW,1,1,0,"[""Wood-framed""]","[""No upper floors present""]",0,0,1,1,
938,387529,Retail,32,19107,NE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,One,1,
939,435163,Retail,14,46901,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1,One,
940,415925,Retail,63,54981,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Precast concrete T's""]",1,0,"1: Plus mezzanine (1,200 sf)",1,
941,548316,Retail,23957,98579,W,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
942,549242,Retail,10500,72064,SE,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,One,1,
943,378458,Retail,5677,87124,SW,0,1,0,"[""Conventional wood stud platform with isolated CMU""]","[""No upper floors present""]",1,0,One,One,
944,434395,Retail,10,45662,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One with mezzanine,One,
945,438383,Retail,1565493,77494,SW,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,One,,
946,509676,Retail,10500,74959,SW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
947,586984,Retail,12375,96020,W,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking""]",0,0,One with mezzanine level,1,42
948,404069,Retail,5775,89118,W,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,One floor plus mezzanine ,One,
950,444551,Retail,97,77566,SW,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,One,Three,
951,397590,Retail,38,27360,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,10,
952,417852,Retail,92830,18954,NE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1,14,
953,349185,Retail,29,80301,W,0,0,0,"[""Other"", ""concrete masonry unit (CMU) perimeter walls with interior steel columns and CMU walls""]","[""Steel-framed with steel decking and concrete topping""]",1,0,One with mezzanine,One,
954,480153,Retail,75030,19001,NE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,13,
955,455469,Retail,7779,33480,SE,0,0,0,"[""Cast-in-place concrete""]","[""No upper floors present""]",1,0,One,8,
959,619198,Retail,34404,85225,SW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,11,
960,372924,Retail,76,63640,MW,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1,5,
961,456134,Retail,10673,38555,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""No upper floors present""]",1,0,One,1,
962,369214,Retail,114,77054,SW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Light-gauge steel and metal decking with concrete fill""]",1,0,One-story with partial mezzannine area for offices on north side of building,Three,
963,527740,Retail,10500,53520,MW,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,One,1,
964,437359,Retail,10500,66032,MW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
966,454052,Retail,5600,44514,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
967,453409,Retail,8320,79915,SW,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,One,1,
968,368574,Retail,11,19802,NE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,One,
969,435398,Retail,9100,88310,SW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""No upper floors present""]",1,0,1,None present,
970,578403,Retail,9723,32205,SE,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,One,1,
971,396173,Retail,19,93230,W,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
972,304022,Retail,47415,27407,SE,0,0,0,"[""Concrete masonry unit load bearing walls with steel framing""]","[""Open-web steel joists with steel decking""]",1,0,1,One,
973,504722,Retail,11700,75860,SW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1,0,
974,507827,Retail,9000,66048,MW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
975,413962,Retail,142,61111,MW,0,0,0,"[""Precast concrete"", ""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,One,One,
976,441938,Retail,28,95991,W,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,1,
977,417153,Retail,41,78209,SW,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,One ,Six ,
978,441620,Retail,4995,79936,SW,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1,None present,
979,323088,Retail,65833,34210,SE,0,0,1,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Light-gauge steel and wood panel subflooring""]",1,0,One,Seven,
980,412685,Retail,3292,80226,W,1,1,0,"[""Wood-framed""]","[""No upper floors present""]",0,0,1,one,
981,413732,Retail,13,77494,SW,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1,7,
982,305125,Retail,119,74133,SW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,1,One,
983,474903,Retail,9028,44706,MW,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,One,1,
984,375550,Retail,57,01007,NE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,One with mezzanines,One,
986,448843,Retail,2140,07463,NE,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking""]",0,0,1,1,
987,492187,Retail,68648,86004,SW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
988,483634,Retail,119290,99518,W,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,One + Mezzanine,2,
989,350104,Retail,11900,44820,MW,1,0,1,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Light-gauge steel""]","[""Wood-framing with wood decking""]",1,0,1,1,
991,349482,Retail,12200,10305,NE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,1,1,
992,483636,Retail,34470,99669,W,0,0,0,"[""Light-gauge steel studs, CMU center core""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,one + Mezzanine,1,
993,490720,Retail,21086,53022,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
994,431458,Retail,10500,70450,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
997,507992,Retail,9026,63136,MW,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
998,508022,Retail,8286,70634,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
999,507983,Retail,8320,35042,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
1000,341559,Retail,19,24501,SE,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1 with mezzanine level,1,
1001,354536,Retail,10,60137,MW,1,0,1,"[""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",0,0,Two-stories,7,
1002,317644,Retail,15,60455,MW,0,0,0,"[""Steel-framed""]","[""Open-web steel joists with steel decking""]",0,0,One,One,
1003,453917,Retail,249000,22033,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Open-web steel joists with steel decking""]",1,0,two,1,
1004,321854,Retail,16,30135,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill"", ""Open-web steel joists and metal decking with concrete fill""]",1,0,1- and 2-story,1,
1006,375968,Retail,331,19406,NE,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1,1,
1007,423532,Retail,9100,52732,MW,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1,1,
1008,616433,Retail,10695,78583,SW,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,One,1,1
1009,312614,Retail,111,08052,NE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,One,,
1010,487934,Retail,2850,22206,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
1012,374930,Retail,2100,02351,NE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
1013,468909,Retail,33533,78213,SW,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns"", ""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,14,
1014,356895,Retail,9309,35023,SE,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,"Single Story
",Single tenant facility,
1015,402677,Retail,15000,72114,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1,One,
1016,593942,Retail,10500,47909,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
1017,507945,Retail,27239,66049,MW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
1018,441626,Retail,11,79936,SW,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1,One,
1019,474722,Retail,10500,36916,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
1020,304100,Retail,46,89149,W,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1 with Mezzanine,One,
1021,621112,Retail,10500,65753,MW,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,One,1,0
1022,614265,Retail,30165,44060,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,7,23
1023,507943,Retail,5000,27870,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
1024,443514,Retail,33,48066,MW,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,One,One,
1025,421080,Retail,12,77083,SW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""No upper floors present""]",1,0,one,one,
1026,399451,Retail,106715,37355,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,14,
1027,350718,Retail,179,33137,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,Three,32,
1028,615372,Retail,1422,75672,SW,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,One,1,23
1029,601700,Retail,22224,92065,W,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
1030,597272,Retail,10431,82732,W,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,One-story,1,0
1031,486693,Retail,3180,17057,NE,1,1,1,"[""Conventional wood stud platform""]","[""Conventional wood frame and wood decking ""]",0,0,One,1,
1032,569448,Retail,10483,54872,MW,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1,1,
1033,570161,Retail,9600,43616,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,1,
1034,400851,Retail,3300,19018,NE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
1035,485087,Retail,87705,19020,NE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1,18,
1037,504723,Retail,5776,75931,SW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
1038,328575,Retail,98,48071,MW,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,One,One,
1039,330144,Retail,46,45431,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Light-gauge steel and metal decking with concrete fill""]",1,0,1,Six,
1040,508006,Retail,87231,22911,SE,0,0,0,"[""Light-gauge steel studs, CMU center core""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,"1, with mezzanine (Approx. 1500SF)",1,
1041,508019,Retail,8320,24540,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,one,1,
1042,507940,Retail,29332,48197,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
1043,554932,Retail,10400,42431,SE,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,One,1,
1044,554931,Retail,10780,42355,SE,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,One,1,
1045,619537,Retail,10500,59255,W,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1,1,
1046,620753,Retail,10640,50626,MW,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,One,1,1
1047,434423,Retail,10,48047,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,1,
1048,507890,Retail,70072,53081,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
1049,475604,Retail,10143,52301,MW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
1050,413022,Retail,31,29568,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,Two,One,
1051,570407,Retail,10500,54520,MW,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,One,1,
1052,404085,Retail,129,85260,SW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,One,
1053,385299,Retail,65,01606,NE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,1,Owner occupied,
1054,564122,Retail,381559,48152,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Precast concrete with concrete decking""]",1,0,Two,2,
1055,460236,Retail,10970,60069,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,1,
1056,350709,Retail,15000,33137,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Cast-in-place concrete with concrete decking""]",1,0,three,12,
1057,616195,Retail,14709,13790,NE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,17
1058,417097,Retail,125,60616,MW,0,0,0,"[""Precast concrete wall panels, concrete columns, steel stud partition framing"", ""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""Precast concrete T's"", ""Conventional steel frame and metal deck with concrete fill""]",1,0,Three - One retail level and three above grade parking levels,One,
1059,412378,Retail,10,40146,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1,None present,
1060,435731,Retail,34505,92253,W,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Light-gauge steel and metal decking with concrete fill""]",1,0,1,One,
1061,440352,Retail,13,94544,W,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,One,One,
1062,381241,Retail,9100,49203,MW,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1,1,
1063,507870,Retail,6716,23663,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
1064,508055,Retail,3588,32796,SE,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
1066,431022,Retail,14000,60130,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Cast-in-place concrete with concrete decking""]",1,0,One,One,
1067,617337,Retail,16364,34207,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,one,1,
1068,615371,Retail,1361,75501,SW,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,One,1,
1069,579820,Retail,12566,61443,MW,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,One,1,0
1071,455515,Retail,20203,22911,SE,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking""]",0,0,1,3,
1073,413279,Retail,5900,33155,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,Four,
1074,530616,Retail,40350,34639,SE,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,,1,
1075,530788,Retail,10500,35180,SE,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1,0,
1076,446923,Retail,15,07083,NE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1,1,
1077,445711,Retail,10500,42078,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One,None present,
1079,586987,Retail,1205,96143,W,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,1,
1080,586991,Retail,6863,96161,W,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking""]",0,0,2,1,49
1082,428744,Retail,39,29649,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1,Five,
1083,541639,Retail,14683,53151,MW,0,1,0,"[""Conventional wood stud platform""]","[""Cast-in-place concrete with concrete decking""]",1,0,"1 above grade, 1 below grade",1,
1084,329935,Retail,48,33012,SE,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,One,One,
1089,343488,Retail,15,12182,NE,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,one,one,
1090,508004,Retail,55000,56201,MW,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1,1,
1092,425669,Retail,13,60143,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""No upper floors present""]",1,0,One,One,
1093,440852,Retail,49840,80021,W,0,0,0,"[""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",0,0,1,16,
1094,512703,Retail,10500,56101,MW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
1095,456605,Retail,10677,29330,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Light-gauge steel""]","[""No upper floors present""]",1,0,One,1,
